"","source","AREA","AREA_SMOOTH","TOTAL_PERIM","TOTAL_PERIM_SMOOTH","Date","Sat","DGO","ID","Indicator","AREA_km2","yrs","mon","Braiding","Length"
"2403","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO21_CT5_CF75_SIMPTOL2.csv",1182094.11840271,1178738.76019239,29275.9393216964,24151.8889823575,2021-09-06,"Sentinel","DGO21",21,"NDWI",1.17873876019239,2021,9,2.41518889823575,5
"2404","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2078097.49615185,2077947.35713278,46214.6150584476,36975.2439540268,2018-12-31,"Sentinel","DGO22",22,"NDWI",2.07794735713278,2018,12,3.69752439540268,5
"2405","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2093923.43649411,2090267.47284544,47034.5213438172,37558.9421210357,2018-12-31,"Sentinel","DGO22",22,"NDWI",2.09026747284544,2018,12,3.75589421210357,5
"2406","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2175156.49050294,2178111.34644042,49914.1948497379,39827.4554762614,2018-12-31,"Sentinel","DGO22",22,"NDWI",2.17811134644042,2018,12,3.98274554762614,5
"2407","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2145608.16692864,2144706.68464352,49074.2918405144,39334.0116635529,2018-12-31,"Sentinel","DGO22",22,"NDWI",2.14470668464352,2018,12,3.93340116635529,5
"2408","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1720812.105292,1725569.80426037,38235.5178967827,30599.0349026683,2019-01-05,"Sentinel","DGO22",22,"NDWI",1.72556980426037,2019,1,3.05990349026683,5
"2409","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1712198.01993925,1715202.90134994,38595.475727854,30826.3821825839,2019-01-05,"Sentinel","DGO22",22,"NDWI",1.71520290134994,2019,1,3.08263821825839,5
"2410","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1793931.8522202,1791878.40925536,42195.0745375147,33881.2348020813,2019-01-05,"Sentinel","DGO22",22,"NDWI",1.79187840925536,2019,1,3.38812348020813,5
"2411","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1771394.94339318,1772346.44930312,41655.1346046986,33508.3003776735,2019-01-05,"Sentinel","DGO22",22,"NDWI",1.77234644930312,2019,1,3.35083003776735,5
"2412","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1587399.32197361,1589452.73167393,45034.7331043939,35734.449455426,2019-01-20,"Sentinel","DGO22",22,"NDWI",1.58945273167393,2019,1,3.5734449455426,5
"2413","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1642990.20182168,1640536.24986323,46534.5586108182,37135.9058809303,2019-01-20,"Sentinel","DGO22",22,"NDWI",1.64053624986323,2019,1,3.71359058809303,5
"2414","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1654308.63074955,1652505.70368515,46794.5290563355,37303.7613150787,2019-01-20,"Sentinel","DGO22",22,"NDWI",1.65250570368515,2019,1,3.73037613150787,5
"2415","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1724924.07393406,1727979.14365089,47754.41388526,38154.5086344226,2019-01-20,"Sentinel","DGO22",22,"NDWI",1.72797914365089,2019,1,3.81545086344226,5
"2416","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1943782.66661897,1946787.58141951,51434.0063146827,41041.0452541256,2019-01-30,"Sentinel","DGO22",22,"NDWI",1.94678758141951,2019,1,4.10410452541256,5
"2417","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1970125.85599171,1972279.29081887,52553.878964126,42154.683043457,2019-01-30,"Sentinel","DGO22",22,"NDWI",1.97227929081887,2019,1,4.2154683043457,5
"2418","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2014999.20642592,2014548.39035538,52913.8337786661,42271.9151999604,2019-01-30,"Sentinel","DGO22",22,"NDWI",2.01454839035538,2019,1,4.22719151999604,5
"2419","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2032828.43814246,2031175.76452954,53313.7884473235,42668.208487736,2019-01-30,"Sentinel","DGO22",22,"NDWI",2.03117576452954,2019,1,4.2668208487736,5
"2420","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1889897.14362437,1892651.71671008,49974.1944046286,39922.0792902221,2019-02-04,"Sentinel","DGO22",22,"NDWI",1.89265171671008,2019,2,3.99220792902221,5
"2421","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1807862.55212409,1807261.59294593,50274.1637870402,40306.687474363,2019-02-04,"Sentinel","DGO22",22,"NDWI",1.80726159294593,2019,2,4.0306687474363,5
"2422","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1906624.44087575,1904571.06235333,50074.1839275302,40047.7686651996,2019-02-04,"Sentinel","DGO22",22,"NDWI",1.90457106235333,2019,2,4.00477686651996,5
"2423","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1980645.79346973,1976438.79783036,51074.0683572545,40852.7119813626,2019-02-04,"Sentinel","DGO22",22,"NDWI",1.97643879783036,2019,2,4.08527119813626,5
"2424","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2312687.27480622,2320800.5103464,49194.2818236039,39514.665702143,2019-02-24,"Sentinel","DGO22",22,"NDWI",2.3208005103464,2019,2,3.9514665702143,5
"2425","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2263306.19260266,2268314.37906656,48754.3293528364,38898.8186255392,2019-02-24,"Sentinel","DGO22",22,"NDWI",2.26831437906656,2019,2,3.88988186255392,5
"2426","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2422066.57658589,2418110.02012741,51334.0286946853,41241.8569541387,2019-02-24,"Sentinel","DGO22",22,"NDWI",2.41811002012741,2019,2,4.12418569541387,5
"2427","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2385406.52287726,2388611.76842208,50314.1415673439,40291.6264458154,2019-02-24,"Sentinel","DGO22",22,"NDWI",2.38861176842208,2019,2,4.02916264458154,5
"2428","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2350350.39683083,2354056.46083312,51614.0035470094,41366.3965312654,2019-03-01,"Sentinel","DGO22",22,"NDWI",2.35405646083312,2019,3,4.13663965312654,5
"2429","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2335826.61419027,2339182.11267763,51314.0384338651,41041.6846125132,2019-03-01,"Sentinel","DGO22",22,"NDWI",2.33918211267763,2019,3,4.10416846125132,5
"2430","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2406943.15618904,2411500.429417,52033.9563148539,41756.2711004616,2019-03-01,"Sentinel","DGO22",22,"NDWI",2.411500429417,2019,3,4.17562711004616,5
"2431","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2386910.33318767,2388913.60602083,51973.963539658,41588.0990570378,2019-03-01,"Sentinel","DGO22",22,"NDWI",2.38891360602083,2019,3,4.15880990570378,5
"2432","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2226642.18757,2227493.55635765,42715.0143892851,34687.2886945867,2019-03-11,"Sentinel","DGO22",22,"NDWI",2.22749355635765,2019,3,3.46872886945867,5
"2433","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1805353.4984336,1807807.41567014,40075.3001137236,32544.4214652983,2019-03-11,"Sentinel","DGO22",22,"NDWI",1.80780741567014,2019,3,3.25444214652983,5
"2434","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1592204.89863587,1596411.78933876,41015.1806281913,33571.4536385937,2019-03-11,"Sentinel","DGO22",22,"NDWI",1.59641178933876,2019,3,3.35714536385937,5
"2435","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",608898.207892261,605242.235382413,34695.9472093103,28195.8353714402,2019-03-16,"Sentinel","DGO22",22,"NDWI",0.605242235382413,2019,3,2.81958353714402,5
"2436","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",608697.818304231,609399.053753894,33576.0749840044,27235.4241759387,2019-03-16,"Sentinel","DGO22",22,"NDWI",0.609399053753894,2019,3,2.72354241759387,5
"2437","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",862112.499210228,865117.45133804,39255.4133178231,31948.5176691331,2019-03-16,"Sentinel","DGO22",22,"NDWI",0.86511745133804,2019,3,3.19485176691331,5
"2438","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",821145.253100444,819091.938670753,32836.1465029442,26762.4686558129,2019-03-16,"Sentinel","DGO22",22,"NDWI",0.819091938670753,2019,3,2.67624686558129,5
"2439","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1901510.27994169,1903163.00839342,52653.8392817772,42178.6252605718,2019-04-05,"Sentinel","DGO22",22,"NDWI",1.90316300839342,2019,4,4.21786252605718,5
"2440","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1702484.65201207,1708244.09901103,53733.6981992829,43340.4348396231,2019-04-05,"Sentinel","DGO22",22,"NDWI",1.70824409901103,2019,4,4.33404348396231,5
"2441","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",320825.429103156,324982.247639045,31236.4168329085,25731.5989620812,2019-04-05,"Sentinel","DGO22",22,"NDWI",0.324982247639045,2019,4,2.57315989620812,5
"2442","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",906484.860931283,911743.500208411,37975.5474231956,30827.9111403906,2019-04-05,"Sentinel","DGO22",22,"NDWI",0.911743500208411,2019,4,3.08279111403906,5
"2443","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2438594.5152785,2442751.34320943,58093.2218419897,46718.6791315335,2019-04-10,"Sentinel","DGO22",22,"NDWI",2.44275134320943,2019,4,4.67186791315335,5
"2444","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2314692.00564673,2319800.49775419,53453.764550507,43150.184338957,2019-04-10,"Sentinel","DGO22",22,"NDWI",2.31980049775419,2019,4,4.31501843389571,5
"2445","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2438394.26766048,2442701.37037742,57393.3050727519,46022.9658455151,2019-04-10,"Sentinel","DGO22",22,"NDWI",2.44270137037742,2019,4,4.60229658455151,5
"2446","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2355458.6432283,2362670.62652948,54353.6603497216,43731.1262429262,2019-04-10,"Sentinel","DGO22",22,"NDWI",2.36267062652948,2019,4,4.37311262429262,5
"2447","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2530437.41225803,2529686.23415857,48174.3867431353,38608.5581303189,2019-04-20,"Sentinel","DGO22",22,"NDWI",2.52968623415857,2019,4,3.86085581303189,5
"2448","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2455214.05638467,2456916.84901428,46894.5353773885,37670.154966184,2019-04-20,"Sentinel","DGO22",22,"NDWI",2.45691684901428,2019,4,3.7670154966184,5
"2449","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2563591.66163968,2567748.53682312,48854.3088987659,39346.8671098545,2019-04-20,"Sentinel","DGO22",22,"NDWI",2.56774853682312,2019,4,3.93468671098545,5
"2450","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2497483.26607133,2499035.83123734,47194.5020030088,37887.2029057735,2019-04-20,"Sentinel","DGO22",22,"NDWI",2.49903583123734,2019,4,3.78872029057735,5
"2451","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2538551.97727551,2545413.31329852,49954.2016427494,40062.9158488538,2019-04-25,"Sentinel","DGO22",22,"NDWI",2.54541331329852,2019,4,4.00629158488538,5
"2452","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2400726.01846271,2408588.90412618,47014.5331201276,37738.0644460823,2019-04-25,"Sentinel","DGO22",22,"NDWI",2.40858890412618,2019,4,3.77380644460823,5
"2453","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2543460.01666951,2550421.53104505,49494.2557330258,39689.8551187773,2019-04-25,"Sentinel","DGO22",22,"NDWI",2.55042153104505,2019,4,3.96898551187773,5
"2454","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2432878.72110339,2434381.10797851,47934.4320842025,38481.3284017692,2019-04-25,"Sentinel","DGO22",22,"NDWI",2.43438110797851,2019,4,3.84813284017692,5
"2455","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2578312.57470752,2576159.00684225,56313.442704181,45207.2363877339,2019-05-05,"Sentinel","DGO22",22,"NDWI",2.57615900684225,2019,5,4.52072363877339,5
"2456","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2293245.62201745,2292394.28472385,48074.3712842539,38525.4417996763,2019-05-05,"Sentinel","DGO22",22,"NDWI",2.29239428472385,2019,5,3.85254417996763,5
"2457","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2336616.54145169,2338419.57067366,49314.2235120639,39703.1016270806,2019-05-05,"Sentinel","DGO22",22,"NDWI",2.33841957067366,2019,5,3.97031016270806,5
"2458","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2237554.42295947,2231193.9827431,47274.463286483,37918.3261728508,2019-05-05,"Sentinel","DGO22",22,"NDWI",2.2311939827431,2019,5,3.79183261728508,5
"2459","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2612767.80511098,2615822.72998129,59712.9616399229,48357.3872742388,2019-05-15,"Sentinel","DGO22",22,"NDWI",2.61582272998129,2019,5,4.83573872742388,5
"2460","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1890589.49993295,1886432.64907832,44554.784810534,35866.3533462546,2019-05-15,"Sentinel","DGO22",22,"NDWI",1.88643264907832,2019,5,3.58663533462546,5
"2461","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",3640845.95483324,3664885.37647528,90009.3305589262,73612.353683369,2019-06-24,"Sentinel","DGO22",22,"NDWI",3.66488537647528,2019,6,7.3612353683369,5
"2462","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",3468866.15842305,3485593.41238306,103947.666963697,84839.7044689489,2019-06-24,"Sentinel","DGO22",22,"NDWI",3.48559341238306,2019,6,8.48397044689489,5
"2463","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2249982.16561605,2281433.73793777,126565.102512147,103932.521124938,2019-06-24,"Sentinel","DGO22",22,"NDWI",2.28143373793777,2019,6,10.3932521124938,5
"2464","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",4081461.41765309,4079858.88211078,77870.7827308325,63359.7500991869,2019-09-02,"Sentinel","DGO22",22,"NDWI",4.07985888211078,2019,9,6.33597500991869,5
"2465","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2649428.35384171,2656439.87510201,67972.0201451467,55051.7986989071,2019-11-01,"Sentinel","DGO22",22,"NDWI",2.65643987510201,2019,11,5.50517986989071,5
"2466","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2694802.45590917,2692598.90811256,60692.8691696256,48836.2905374861,2019-11-01,"Sentinel","DGO22",22,"NDWI",2.69259890811256,2019,11,4.88362905374861,5
"2467","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2733265.4508203,2738474.10949475,63972.4823312349,51562.155837231,2019-11-01,"Sentinel","DGO22",22,"NDWI",2.73847410949475,2019,11,5.1562155837231,5
"2468","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2741178.29754745,2738974.68023896,62392.6682310907,50068.0435561644,2019-11-01,"Sentinel","DGO22",22,"NDWI",2.73897468023896,2019,11,5.00680435561644,5
"2469","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2609864.44517636,2607110.0673229,60852.8756309007,49241.5700918088,2019-11-06,"Sentinel","DGO22",22,"NDWI",2.6071100673229,2019,11,4.92415700918088,5
"2470","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2257888.65678403,2262496.15292207,54013.688438448,43599.651146368,2019-11-11,"Sentinel","DGO22",22,"NDWI",2.26249615292207,2019,11,4.3599651146368,5
"2471","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2286134.69437274,2290541.69667284,49914.1629831026,40238.5099566577,2019-11-11,"Sentinel","DGO22",22,"NDWI",2.29054169667284,2019,11,4.02385099566577,5
"2472","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2355548.36404587,2357401.42570636,53313.7735482969,42966.0354974007,2019-11-11,"Sentinel","DGO22",22,"NDWI",2.35740142570636,2019,11,4.29660354974007,5
"2473","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2338720.8231372,2341374.92738222,52613.8538222361,42385.1085938431,2019-11-11,"Sentinel","DGO22",22,"NDWI",2.34137492738222,2019,11,4.23851085938431,5
"2474","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2627995.28364192,2621685.03111586,62572.7092290579,50613.1446479711,2019-11-16,"Sentinel","DGO22",22,"NDWI",2.62168503111586,2019,11,5.06131446479711,5
"2475","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2657844.18219177,2656441.91997679,62992.6581831199,50714.1871003645,2019-11-16,"Sentinel","DGO22",22,"NDWI",2.65644191997679,2019,11,5.07141871003645,5
"2476","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2690798.12367479,2694504.257726,62852.6727224287,50620.3613940687,2019-11-16,"Sentinel","DGO22",22,"NDWI",2.694504257726,2019,11,5.06203613940687,5
"2477","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2708026.24467311,2711632.26851311,63712.5678608634,51376.5396735084,2019-11-16,"Sentinel","DGO22",22,"NDWI",2.71163226851311,2019,11,5.13765396735084,5
"2478","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2307670.71369331,510065624033512,50854.0640277305,40991.6731387735,2019-11-21,"Sentinel","DGO22",22,"NDWI",510065624.033512,2019,11,4.09916731387735,5
"2479","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2251178.27029917,510065623971911,49574.2106067749,39883.7154325243,2019-11-21,"Sentinel","DGO22",22,"NDWI",510065623.971911,2019,11,3.98837154325243,5
"2480","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2310275.00517182,2314682.27396998,50954.0511438931,40935.3650032822,2019-11-21,"Sentinel","DGO22",22,"NDWI",2.31468227396998,2019,11,4.09353650032822,5
"2481","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2324398.12073142,2331459.73714368,51673.9688103389,41541.5946103486,2019-11-21,"Sentinel","DGO22",22,"NDWI",2.33145973714368,2019,11,4.15415946103486,5
"2482","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2352445.48116403,2357053.18770143,51933.931668368,41625.1056672353,2019-12-06,"Sentinel","DGO22",22,"NDWI",2.35705318770143,2019,12,4.16251056672353,5
"2483","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2381392.83108386,2385349.34542534,52313.8902330928,41801.4206740334,2019-12-06,"Sentinel","DGO22",22,"NDWI",2.38534934542534,2019,12,4.18014206740334,5
"2484","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2432877.05622542,2433678.42861019,54413.6476053601,43429.5293311706,2019-12-06,"Sentinel","DGO22",22,"NDWI",2.43367842861019,2019,12,4.34295293311706,5
"2485","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2409839.35628998,2408537.17549774,53133.7961630756,42391.8520131188,2019-12-06,"Sentinel","DGO22",22,"NDWI",2.40853717549774,2019,12,4.23918520131188,5
"2486","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2376384.30598322,2382243.94583665,51413.9898059803,41488.021354014,2019-12-11,"Sentinel","DGO22",22,"NDWI",2.38224394583665,2019,12,4.1488021354014,5
"2487","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2126374.96645004,2133035.81588613,49654.2070820034,39790.2571369769,2019-12-16,"Sentinel","DGO22",22,"NDWI",2.13303581588613,2019,12,3.97902571369769,5
"2488","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1353910.71982131,1361272.73193494,33935.9870926411,27457.6018953403,2019-12-26,"Sentinel","DGO22",22,"NDWI",1.36127273193494,2019,12,2.74576018953403,5
"2489","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1521284.13810342,1520783.32008211,30316.4154979491,24404.2319126675,2019-12-26,"Sentinel","DGO22",22,"NDWI",1.52078332008211,2019,12,2.44042319126675,5
"2490","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1681846.62957387,1680494.36637487,31996.2286061759,25548.1961413851,2019-12-26,"Sentinel","DGO22",22,"NDWI",1.68049436637487,2019,12,2.55481961413851,5
"2491","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1652899.27926046,1652698.99398149,31356.2995810762,24985.1540883268,2019-12-26,"Sentinel","DGO22",22,"NDWI",1.65269899398149,2019,12,2.49851540883268,5
"2492","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1926048.14070574,1919236.99937718,41495.1408143447,33191.685062628,2019-12-31,"Sentinel","DGO22",22,"NDWI",1.91923699937718,2019,12,3.3191685062628,5
"2493","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1973125.20304175,1972674.51549353,42914.9784790959,34344.6711659363,2019-12-31,"Sentinel","DGO22",22,"NDWI",1.97267451549353,2019,12,3.43446711659363,5
"2494","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2037530.7533545,2034225.39567251,46934.522115714,37656.1871816363,2019-12-31,"Sentinel","DGO22",22,"NDWI",2.03422539567251,2019,12,3.76561871816363,5
"2495","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2015895.24204233,2009034.05573252,44954.7451575795,36057.7829812077,2019-12-31,"Sentinel","DGO22",22,"NDWI",2.00903405573252,2019,12,3.60577829812077,5
"2496","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1937868.19071745,1943727.71122346,47994.4153920923,38571.9658318672,2020-01-15,"Sentinel","DGO22",22,"NDWI",1.94372771122346,2020,1,3.85719658318672,5
"2497","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1978234.26121876,1982190.64449549,48894.3091035594,39308.0680944215,2020-01-15,"Sentinel","DGO22",22,"NDWI",1.98219064449549,2020,1,3.93080680944215,5
"2498","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",1989953.41895046,1992858.15070962,48814.3209764517,39169.3694038955,2020-01-15,"Sentinel","DGO22",22,"NDWI",1.99285815070962,2020,1,3.91693694038955,5
"2499","GEE_exports_S2/BraidingSentinel2021-09_NDWI_nC8_DGO22_CT5_CF75_SIMPTOL2.csv",2055360.60960186,2052906.3527462,51633.9941210441,41462.4712850055,2020-01-15,"Sentinel","DGO22",22,"NDWI",2.0529063527462,2020,1,4.14624712850055,5
